task_id,original_task_id,prompt_rank,prompt_id,condition,seed_idx,seed,cfg_scale,duration_seconds,corrected_full_text,corrected_text_sha256,output_path,analysis_role,invalid_predecessor_path,seed_policy
w2fact_08_5_11_positive_v2,w2fact_08_5_11,8,held_out_0040,positive_sampler,11,2034008011,7.5,15.0,"A shimmering pop × hip-hop fusion (smoky touches) composition upbeat around 130 bpm, featuring glassy keys and a subtle clap pattern. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",2bb8f101e05d0b70b95cdc1dca537d9c3c06b65d59eae580dfd0c057ffb305ca,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0040/positive_sampler_v2_s11_2034008011.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0040/positive_sampler_s11_2034008011.flac,exact_CRN_replacement_not_independent_observation
w2fact_08_5_12_positive_v2,w2fact_08_5_12,8,held_out_0040,positive_sampler,12,2034008012,7.5,15.0,"A shimmering pop × hip-hop fusion (smoky touches) composition upbeat around 130 bpm, featuring glassy keys and a subtle clap pattern. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",2bb8f101e05d0b70b95cdc1dca537d9c3c06b65d59eae580dfd0c057ffb305ca,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0040/positive_sampler_v2_s12_2034008012.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0040/positive_sampler_s12_2034008012.flac,exact_CRN_replacement_not_independent_observation
w2fact_08_5_13_positive_v2,w2fact_08_5_13,8,held_out_0040,positive_sampler,13,2034008013,7.5,15.0,"A shimmering pop × hip-hop fusion (smoky touches) composition upbeat around 130 bpm, featuring glassy keys and a subtle clap pattern. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",2bb8f101e05d0b70b95cdc1dca537d9c3c06b65d59eae580dfd0c057ffb305ca,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0040/positive_sampler_v2_s13_2034008013.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0040/positive_sampler_s13_2034008013.flac,exact_CRN_replacement_not_independent_observation
w2fact_08_5_14_positive_v2,w2fact_08_5_14,8,held_out_0040,positive_sampler,14,2034008014,7.5,15.0,"A shimmering pop × hip-hop fusion (smoky touches) composition upbeat around 130 bpm, featuring glassy keys and a subtle clap pattern. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",2bb8f101e05d0b70b95cdc1dca537d9c3c06b65d59eae580dfd0c057ffb305ca,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0040/positive_sampler_v2_s14_2034008014.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0040/positive_sampler_s14_2034008014.flac,exact_CRN_replacement_not_independent_observation
w2fact_08_5_15_positive_v2,w2fact_08_5_15,8,held_out_0040,positive_sampler,15,2034008015,7.5,15.0,"A shimmering pop × hip-hop fusion (smoky touches) composition upbeat around 130 bpm, featuring glassy keys and a subtle clap pattern. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",2bb8f101e05d0b70b95cdc1dca537d9c3c06b65d59eae580dfd0c057ffb305ca,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0040/positive_sampler_v2_s15_2034008015.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0040/positive_sampler_s15_2034008015.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_00_positive_v2,w2fact_09_2_00,9,held_out_0059,positive_text,0,2034009000,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s00_2034009000.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s00_2034009000.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_01_positive_v2,w2fact_09_2_01,9,held_out_0059,positive_text,1,2034009001,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s01_2034009001.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s01_2034009001.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_02_positive_v2,w2fact_09_2_02,9,held_out_0059,positive_text,2,2034009002,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s02_2034009002.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s02_2034009002.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_03_positive_v2,w2fact_09_2_03,9,held_out_0059,positive_text,3,2034009003,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s03_2034009003.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s03_2034009003.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_04_positive_v2,w2fact_09_2_04,9,held_out_0059,positive_text,4,2034009004,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s04_2034009004.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s04_2034009004.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_05_positive_v2,w2fact_09_2_05,9,held_out_0059,positive_text,5,2034009005,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s05_2034009005.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s05_2034009005.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_06_positive_v2,w2fact_09_2_06,9,held_out_0059,positive_text,6,2034009006,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s06_2034009006.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s06_2034009006.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_07_positive_v2,w2fact_09_2_07,9,held_out_0059,positive_text,7,2034009007,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s07_2034009007.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s07_2034009007.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_08_positive_v2,w2fact_09_2_08,9,held_out_0059,positive_text,8,2034009008,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s08_2034009008.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s08_2034009008.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_09_positive_v2,w2fact_09_2_09,9,held_out_0059,positive_text,9,2034009009,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s09_2034009009.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s09_2034009009.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_10_positive_v2,w2fact_09_2_10,9,held_out_0059,positive_text,10,2034009010,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s10_2034009010.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s10_2034009010.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_11_positive_v2,w2fact_09_2_11,9,held_out_0059,positive_text,11,2034009011,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s11_2034009011.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s11_2034009011.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_12_positive_v2,w2fact_09_2_12,9,held_out_0059,positive_text,12,2034009012,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s12_2034009012.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s12_2034009012.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_13_positive_v2,w2fact_09_2_13,9,held_out_0059,positive_text,13,2034009013,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s13_2034009013.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s13_2034009013.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_14_positive_v2,w2fact_09_2_14,9,held_out_0059,positive_text,14,2034009014,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s14_2034009014.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s14_2034009014.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_2_15_positive_v2,w2fact_09_2_15,9,held_out_0059,positive_text,15,2034009015,5.0,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0059/positive_text_v2_s15_2034009015.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0059/positive_text_s15_2034009015.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_5_00_positive_v2,w2fact_09_5_00,9,held_out_0059,positive_sampler,0,2034009000,7.5,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0059/positive_sampler_v2_s00_2034009000.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0059/positive_sampler_s00_2034009000.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_5_01_positive_v2,w2fact_09_5_01,9,held_out_0059,positive_sampler,1,2034009001,7.5,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0059/positive_sampler_v2_s01_2034009001.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0059/positive_sampler_s01_2034009001.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_5_02_positive_v2,w2fact_09_5_02,9,held_out_0059,positive_sampler,2,2034009002,7.5,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0059/positive_sampler_v2_s02_2034009002.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0059/positive_sampler_s02_2034009002.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_5_03_positive_v2,w2fact_09_5_03,9,held_out_0059,positive_sampler,3,2034009003,7.5,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0059/positive_sampler_v2_s03_2034009003.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0059/positive_sampler_s03_2034009003.flac,exact_CRN_replacement_not_independent_observation
w2fact_09_5_04_positive_v2,w2fact_09_5_04,9,held_out_0059,positive_sampler,4,2034009004,7.5,15.0,"A lonesome folk cut driving at 140 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",5fb751e643206e514f8ef993ceb0073c957670eedb23520c9c9e6fd4fd127b45,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0059/positive_sampler_v2_s04_2034009004.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0059/positive_sampler_s04_2034009004.flac,exact_CRN_replacement_not_independent_observation
